"","Year","State","measure","data_item","unit","Domain","Domain.Category","Value"
"6980",2015,"OREGON","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)","0"
"6981",2015,"OREGON","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRIPROXYFEN = 129032)","0"
"6982",2015,"OREGON","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110008)","20"
"6983",2015,"OREGON","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM-L = 110009)","20"
"6984",2015,"OREGON","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)","6"
"6985",2015,"OREGON","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIACLOPRID = 14019)","0"
"6986",2015,"OREGON","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)","27"
"6987",2015,"OREGON","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","77"
"6988",2015,"OREGON","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)","61"
"6989",2015,"OREGON","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, OTHER","CHEMICAL, OTHER: (CUPRAMMONIUM ACETATE = 36011)","0"
"6990",2015,"OREGON","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, OTHER","CHEMICAL, OTHER: (CYTOKININS = 116801)","0"
"6991",2015,"OREGON","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, OTHER","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)","0"
"6992",2015,"OREGON","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, OTHER","CHEMICAL, OTHER: (METHYL ANTHRANILATE = 128725)","0"
"6993",2015,"OREGON","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, OTHER","CHEMICAL, OTHER: (MINERAL OIL = 63502)","17"
"6994",2015,"OREGON","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)","6"
"6995",2015,"OREGON","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","34"
"6996",2015,"OREGON","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, OTHER","CHEMICAL, OTHER: (ZINC PHOSPHIDE = 88601)","0"
"6997",2015,"OREGON","BEARING"," "," MEASURED IN PCT OF AREA BEARING","FERTILIZER","FERTILIZER: (NITROGEN)","67"
"6998",2015,"OREGON","BEARING"," "," MEASURED IN PCT OF AREA BEARING","FERTILIZER","FERTILIZER: (PHOSPHATE)","76"
"6999",2015,"OREGON","BEARING"," "," MEASURED IN PCT OF AREA BEARING","FERTILIZER","FERTILIZER: (POTASH)","82"
"7000",2015,"OREGON","BEARING"," "," MEASURED IN PCT OF AREA BEARING","FERTILIZER","FERTILIZER: (SULFUR)","44"
"7001",2015,"OREGON","TAME"," "," ","TOTAL","NOT SPECIFIED","10,000"
"7002",2015,"OREGON","TAME"," "," MEASURED IN LB","TOTAL","NOT SPECIFIED","100,000,000"
"7003",2015,"OREGON","TAME"," FRESH MARKET - PRODUCTION"," MEASURED IN $","TOTAL","NOT SPECIFIED","58,599,000"
"7004",2015,"OREGON","TAME"," FRESH MARKET - PRODUCTION"," MEASURED IN LB","TOTAL","NOT SPECIFIED","38,300,000"
"7005",2015,"OREGON","TAME"," NOT HARVESTED - PRODUCTION"," MEASURED IN LB","TOTAL","NOT SPECIFIED","0"
"7006",2015,"OREGON","TAME"," NOT SOLD - PRODUCTION"," MEASURED IN LB","TOTAL","NOT SPECIFIED","3,100,000"
"7007",2015,"OREGON","TAME"," PROCESSING - PRODUCTION"," MEASURED IN $","TOTAL","NOT SPECIFIED","45,708,000"
"7008",2015,"OREGON","TAME"," PROCESSING - PRODUCTION"," MEASURED IN LB","TOTAL","NOT SPECIFIED","58,600,000"
"7009",2015,"OREGON","TAME"," UTILIZED - PRODUCTION"," MEASURED IN $","TOTAL","NOT SPECIFIED","104,307,000"
"7010",2015,"OREGON","TAME"," UTILIZED - PRODUCTION"," MEASURED IN LB","TOTAL","NOT SPECIFIED","96,900,000"
"7011",2015,"OREGON","TAME"," UTILIZED - YIELD"," MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","9,690"
"7012",2015,"OTHER STATES","TAME"," FRESH MARKET - PRODUCTION"," MEASURED IN $","TOTAL","NOT SPECIFIED","126,156,000"
"7013",2015,"OTHER STATES","TAME"," FRESH MARKET - PRODUCTION"," MEASURED IN LB","TOTAL","NOT SPECIFIED","51,220,000"
"7014",2015,"OTHER STATES","TAME"," PROCESSING - PRODUCTION"," MEASURED IN $","TOTAL","NOT SPECIFIED","11,664,000"
"7015",2015,"OTHER STATES","TAME"," PROCESSING - PRODUCTION"," MEASURED IN LB","TOTAL","NOT SPECIFIED","22,820,000"
"7016",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","0"
"7017",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)","0"
"7018",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS PUMILUS = 6485)","0"
"7019",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)","0"
"7020",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BASIC COPPER SULFATE = 8101)","8,400"
"7021",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)","1,900"
"7022",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CALCIUM POLYSULFIDE = 76702)","0"
"7023",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","50,200"
"7024",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","10,300"
"7025",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER CHLORIDE HYD. = 23501)","600"
"7026",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","1,700"
"7027",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER OXIDE = 25601)","0"
"7028",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)","0"
"7029",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENBUCONAZOLE = 129011)","1,600"
"7030",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)","0"
"7031",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)","0"
"7032",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (IPRODIONE = 109801)","2,400"
"7033",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANCOZEB = 14504)","0"
"7034",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)","0"
"7035",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)","0"
"7036",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METCONAZOLE = 125619)","300"
"7037",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)","0"
"7038",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (POLYOXIN D ZINC SALT = 230000)","0"
"7039",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROTHIOCONAZOLE = 113961)","0"
"7040",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","1,000"
"7041",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (STREPTOMYCES LYDICUS = 6327)","0"
"7042",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)","0"
"7043",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","96,000"
"7044",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (ZIRAM = 34805)","0"
"7045",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)","200"
"7046",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)","0"
"7047",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DICHLOBENIL = 27401)","0"
"7048",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)","1,200"
"7049",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)","300"
"7050",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)","3,000"
"7051",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","0"
"7052",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)","0"
"7053",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)","0"
"7054",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (HEXAZINONE = 107201)","0"
"7055",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (MESOTRIONE = 122990)","300"
"7056",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","0"
"7057",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NORFLURAZON = 105801)","0"
"7058",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ORYZALIN = 104201)","0"
"7059",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","5,400"
"7060",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (RIMSULFURON = 129009)","0"
"7061",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (S-METOLACHLOR = 108800)","0"
"7062",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","0"
"7063",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","16,500"
"7064",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)","0"
"7065",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZADIRACHTIN = 121701)","0"
"7066",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","900"
"7067",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)","0"
"7068",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)","0"
"7069",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","3,000"
"7070",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","0"
"7071",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ETHOPROP = 41101)","0"
"7072",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)","1,500"
"7073",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","800"
"7074",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","16,600"
"7075",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","2,400"
"7076",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PHOSMET = 59201)","0"
"7077",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)","0"
"7078",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110008)","0"
"7079",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM-L = 110009)","0"
"7080",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)","0"
"7081",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)","0"
"7082",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","27,800"
"7083",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)","600"
"7084",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (BT KURSTAKI SA-12 = 6518)","0"
"7085",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (CUPRAMMONIUM ACETATE = 36011)","1,800"
"7086",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (CYTOKININS = 116801)","0"
"7087",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)","0"
"7088",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (MINERAL OIL = 63502)","0"
"7089",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (POTASSIUM SILICATE = 72606)","0"
"7090",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)","0"
"7091",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","30,100"
"7092",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (ULOCLADIUM OUDEMANSII U3 = 102111)","0"
"7093",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","FERTILIZER","FERTILIZER: (NITROGEN)","557,000"
"7094",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","FERTILIZER","FERTILIZER: (PHOSPHATE)","648,000"
"7095",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","FERTILIZER","FERTILIZER: (POTASH)","702,000"
"7096",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB","FERTILIZER","FERTILIZER: (SULFUR)","0"
"7097",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","0"
"7098",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)","0"
"7099",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS PUMILUS = 6485)","0"
"7100",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)","0"
"7101",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BASIC COPPER SULFATE = 8101)","2.615"
"7102",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)","0.313"
"7103",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CALCIUM POLYSULFIDE = 76702)","0"
"7104",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","1.359"
"7105",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","1.621"
"7106",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER CHLORIDE HYD. = 23501)","0.185"
"7107",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","0.414"
"7108",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER OXIDE = 25601)","0"
"7109",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)","0"
"7110",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENBUCONAZOLE = 129011)","0.111"
"7111",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)","0"
"7112",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)","0"
"7113",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (IPRODIONE = 109801)","0.811"
"7114",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANCOZEB = 14504)","0"
"7115",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)","0"
"7116",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)","0"
"7117",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METCONAZOLE = 125619)","0.081"
"7118",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)","0"
"7119",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (POLYOXIN D ZINC SALT = 230000)","0"
"7120",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROTHIOCONAZOLE = 113961)","0"
"7121",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","0.159"
"7122",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (STREPTOMYCES LYDICUS = 6327)","0"
"7123",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)","0"
"7124",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (ZIRAM = 34805)","0"
"7125",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)","0.021"
"7126",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)","0"
"7127",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DICHLOBENIL = 27401)","0"
"7128",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)","1.357"
"7129",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)","0.071"
"7130",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)","0.669"
"7131",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","0"
"7132",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)","0"
"7133",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)","0"
"7134",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (HEXAZINONE = 107201)","0"
"7135",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (MESOTRIONE = 122990)","0.106"
"7136",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","0"
"7137",2015,"WASHINGTON","BEARING"," "," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NORFLURAZON = 105801)","0"
